"id","name","guild","realm","region","faction","is_blacklisted","class"
59850261,Zhellh,Return of the Empire,faerlina,us,horde,false,Mage
62067615,Arhatsân,Return of the Empire,faerlina,us,horde,false,Paladin
74797819,Ayshire,Return of the Empire,faerlina,us,horde,false,Paladin
68428953,Chans,Return of the Empire,faerlina,us,horde,false,Priest
69018762,Damadepaus,Return of the Empire,faerlina,us,horde,false,Warlock
76508082,Puly,Return of the Empire,faerlina,us,horde,false,DeathKnight
76538245,Sommerr,Return of the Empire,faerlina,us,horde,false,Paladin
73474849,Dënji,Return of the Empire,faerlina,us,horde,false,Rogue
63600366,Polarde,Return of the Empire,faerlina,us,horde,false,Druid
75964303,Sønéca,Return of the Empire,faerlina,us,horde,false,Druid
75776400,Vinxz,Return of the Empire,faerlina,us,horde,false,Paladin
69525228,Lasttarget,Return of the Empire,faerlina,us,horde,false,Mage
76274386,Pepesmark,Return of the Empire,faerlina,us,horde,false,Paladin
69018761,Øpenbarr,Return of the Empire,faerlina,us,horde,false,Shaman
74752390,Anormal,Return of the Empire,faerlina,us,horde,false,Priest
73884154,Feärless,Return of the Empire,faerlina,us,horde,false,Shaman
76109918,Hikí,Return of the Empire,faerlina,us,horde,false,Hunter
73394568,Ollaf,Return of the Empire,faerlina,us,horde,false,DeathKnight
76469155,Reidegales,Return of the Empire,faerlina,us,horde,false,Paladin
72139212,Zepinheiro,Return of the Empire,faerlina,us,horde,false,DeathKnight
75597247,Darkivh,Return of the Empire,faerlina,us,horde,false,Paladin
70914586,Dölarys,Return of the Empire,faerlina,us,horde,false,Warrior
67459364,Loesx,Return of the Empire,faerlina,us,horde,false,Paladin
53027879,Remetror,Return of the Empire,faerlina,us,horde,false,Warlock
68240778,Solanir,Return of the Empire,faerlina,us,horde,false,Paladin
68513399,Steffr,Return of the Empire,faerlina,us,horde,false,Rogue
74362815,Jonnobody,Return of the Empire,faerlina,us,horde,false,DeathKnight
73850478,Playgamejr,Return of the Empire,faerlina,us,horde,false,Druid
74640225,Arhatdk,Return of the Empire,faerlina,us,horde,false,DeathKnight
74343375,Damash,Return of the Empire,faerlina,us,horde,false,Shaman
74996909,Dionax,Return of the Empire,faerlina,us,horde,false,Hunter
74988301,Guestspy,Return of the Empire,faerlina,us,horde,false,Warrior
74231883,Zhel,Return of the Empire,faerlina,us,horde,false,Priest
76218307,Naralexx,Return of the Empire,faerlina,us,horde,false,Druid
74996906,Zéuh,Return of the Empire,faerlina,us,horde,false,DeathKnight
69137770,Bødevelhø,Wipe Insano,benediction,us,alliance,false,Warrior
68681363,Chaarles,Wipe Insano,benediction,us,alliance,false,Warrior
72838708,Flagelado,Wipe Insano,benediction,us,alliance,false,DeathKnight
68425494,Guxrock,Wipe Insano,benediction,us,alliance,false,Paladin
68425495,Hakunax,Wipe Insano,benediction,us,alliance,false,Shaman
76184196,Hudrin,Wipe Insano,benediction,us,alliance,false,Paladin
69471197,Høffmann,Wipe Insano,benediction,us,alliance,false,DeathKnight
73499577,Johnnyzero,Wipe Insano,benediction,us,alliance,false,Paladin
72839314,Louisyxd,Wipe Insano,benediction,us,alliance,false,Druid
75083843,Megawar,Wipe Insano,benediction,us,alliance,false,Warrior
69890107,Novoborn,Wipe Insano,benediction,us,alliance,false,Shaman
73603418,Omnisayko,Wipe Insano,benediction,us,alliance,false,Warlock
63846271,Onikuma,Wipe Insano,benediction,us,alliance,false,Druid
76064405,Patø,Wipe Insano,benediction,us,alliance,false,Mage
68241055,Pauloam,Wipe Insano,benediction,us,alliance,false,Paladin
68674921,Peduhunter,Wipe Insano,benediction,us,alliance,false,Hunter
76445826,Roginhoo,Wipe Insano,benediction,us,alliance,false,Rogue
74511983,Roøh,Wipe Insano,benediction,us,alliance,false,Rogue
67159587,Saresu,Wipe Insano,benediction,us,alliance,false,Priest
75553838,Scarpus,Wipe Insano,benediction,us,alliance,false,Mage
69692632,Semflorest,Wipe Insano,benediction,us,alliance,false,Druid
75741230,Shakalakabum,Wipe Insano,benediction,us,alliance,false,Mage
69731720,Sthän,Wipe Insano,benediction,us,alliance,false,Priest
75358348,Triverr,Wipe Insano,benediction,us,alliance,false,Hunter
67804372,Yosuky,Wipe Insano,benediction,us,alliance,false,Hunter
68885576,Padreko,Wipe Insano,benediction,us,alliance,false,Priest
68980152,Thow,Wipe Insano,benediction,us,alliance,false,Druid
75861065,Mustarda,Wipe Insano,benediction,us,alliance,false,DeathKnight
60338122,Zetti,Wipe Insano,benediction,us,alliance,false,Paladin
74867935,Awwsome,Wipe Insano,benediction,us,alliance,false,Rogue
75516995,Ellanica,Wipe Insano,benediction,us,alliance,false,Druid
75804895,Louisyxdd,Wipe Insano,benediction,us,alliance,false,Druid
76403615,Loùdk,Wipe Insano,benediction,us,alliance,false,DeathKnight
74533435,Onfuria,Wipe Insano,benediction,us,alliance,false,Druid
75132700,Wongnotright,Wipe Insano,benediction,us,alliance,false,Warlock
75610627,Yekaterinaa,Wipe Insano,benediction,us,alliance,false,Rogue
74061179,Aurashards,Toxic Behavior,benediction,us,alliance,false,Paladin
68243107,Blutos,Toxic Behavior,benediction,us,alliance,false,DeathKnight
75004313,Bombado,Toxic Behavior,benediction,us,alliance,false,Druid
72310831,Brutivis,Toxic Behavior,benediction,us,alliance,false,Priest
75862435,Bugãozera,Toxic Behavior,benediction,us,alliance,false,Mage
66824131,Caninobranco,Toxic Behavior,benediction,us,alliance,false,Druid
63337892,Dharck,Toxic Behavior,benediction,us,alliance,false,Warrior
63699988,Dorhot,Toxic Behavior,benediction,us,alliance,false,Warlock
67250123,Drorlé,Toxic Behavior,benediction,us,alliance,false,Priest
69359326,Erows,Toxic Behavior,benediction,us,alliance,false,Hunter
64183291,Foxnanx,Toxic Behavior,benediction,us,alliance,false,Hunter
76325925,Garfô,Toxic Behavior,benediction,us,alliance,false,Rogue
66585257,Hatum,Toxic Behavior,benediction,us,alliance,false,Warrior
70245572,Kavalluda,Toxic Behavior,benediction,us,alliance,false,Shaman
68845456,Keepzlock,Toxic Behavior,benediction,us,alliance,false,Warlock
73603731,Magdrin,Toxic Behavior,benediction,us,alliance,false,Mage
76383530,Mendesz,Toxic Behavior,benediction,us,alliance,false,Warlock
73066481,Nickbosta,Toxic Behavior,benediction,us,alliance,false,Paladin
43013233,Rennæn,Toxic Behavior,benediction,us,alliance,false,Paladin
66339344,Røcs,Toxic Behavior,benediction,us,alliance,false,Druid
69317996,Seiran,Toxic Behavior,benediction,us,alliance,false,DeathKnight
69380849,Stevebruto,Toxic Behavior,benediction,us,alliance,false,Shaman
75039449,Tameshield,Toxic Behavior,benediction,us,alliance,false,Priest
72055188,Wiiglaf,Toxic Behavior,benediction,us,alliance,false,Rogue
60425281,Wonboo,Toxic Behavior,benediction,us,alliance,false,Paladin
71053168,Akatoshi,Toxic Behavior,benediction,us,alliance,false,Druid
76570092,Anøther,Toxic Behavior,benediction,us,alliance,false,Paladin
74685324,Babäyagä,Toxic Behavior,benediction,us,alliance,false,Warlock
66794685,Bugaozera,Toxic Behavior,benediction,us,alliance,false,Hunter
76075987,Cascadepeido,Toxic Behavior,benediction,us,alliance,false,DeathKnight
73833613,Derrame,Toxic Behavior,benediction,us,alliance,false,Paladin
72932654,Diofromhell,Toxic Behavior,benediction,us,alliance,false,Warlock
68678453,Gohring,Toxic Behavior,benediction,us,alliance,false,Priest
75737589,Jannadark,Toxic Behavior,benediction,us,alliance,false,Druid
64133116,Kpote,Toxic Behavior,benediction,us,alliance,false,Paladin
75526499,Ledyzejenova,Toxic Behavior,benediction,us,alliance,false,Shaman
72522093,Maea,Toxic Behavior,benediction,us,alliance,false,Paladin
75944472,Mystw,Toxic Behavior,benediction,us,alliance,false,Warrior
75407821,Umbraloukano,Toxic Behavior,benediction,us,alliance,false,Warlock
76570091,Zeynep,Toxic Behavior,benediction,us,alliance,false,Rogue
72046593,Ahra,Toxic Behavior,benediction,us,alliance,false,Warlock
74758732,Arrombahimem,Toxic Behavior,benediction,us,alliance,false,Shaman
76560712,Askandy,Toxic Behavior,benediction,us,alliance,false,Warrior
65731090,Carigil,Toxic Behavior,benediction,us,alliance,false,Warlock
62515586,Deebx,Toxic Behavior,benediction,us,alliance,false,Warrior
60156181,Fenomeno,Toxic Behavior,benediction,us,alliance,false,Paladin
67140258,Hakura,Toxic Behavior,benediction,us,alliance,false,Shaman
66125437,Hirokotaichi,Toxic Behavior,benediction,us,alliance,false,Paladin
63267207,Lightbhe,Toxic Behavior,benediction,us,alliance,false,Paladin
60338366,Lubie,Toxic Behavior,benediction,us,alliance,false,Paladin
71183142,Patoazu,Toxic Behavior,benediction,us,alliance,false,DeathKnight
76073034,Ralfdk,Toxic Behavior,benediction,us,alliance,false,DeathKnight
68374336,Rheeko,Toxic Behavior,benediction,us,alliance,false,Hunter
76560711,Rhyzor,Toxic Behavior,benediction,us,alliance,false,Warrior
76536733,Sartana,Toxic Behavior,benediction,us,alliance,false,Warlock
72976785,Sylvanard,Toxic Behavior,benediction,us,alliance,false,Druid
76510499,Tideath,Toxic Behavior,benediction,us,alliance,false,DeathKnight
76072574,Tmgr,Toxic Behavior,benediction,us,alliance,false,Rogue
75085274,Ðori,Toxic Behavior,benediction,us,alliance,false,Shaman
68982388,Anabelly,Toxic Behavior,benediction,us,alliance,false,Rogue
68609872,Arocs,Toxic Behavior,benediction,us,alliance,false,DeathKnight
64609430,Ayeastra,Toxic Behavior,benediction,us,alliance,false,Paladin
73778425,Bugãodohell,Toxic Behavior,benediction,us,alliance,false,Warlock
74189229,Burgeoning,Toxic Behavior,benediction,us,alliance,false,Druid
74421056,Cegu,Toxic Behavior,benediction,us,alliance,false,Shaman
69885983,Galahhad,Toxic Behavior,benediction,us,alliance,false,Warrior
75280980,Hatumpriest,Toxic Behavior,benediction,us,alliance,false,Priest
76051035,Kryzshot,Toxic Behavior,benediction,us,alliance,false,Hunter
76549256,Magdroth,Toxic Behavior,benediction,us,alliance,false,DeathKnight
76547986,Negobruxo,Toxic Behavior,benediction,us,alliance,false,Paladin
75583950,Shivgød,Toxic Behavior,benediction,us,alliance,false,Rogue
71124580,Wunbo,Toxic Behavior,benediction,us,alliance,false,Druid
76202419,Thebestdk,Toxic Behavior,benediction,us,alliance,false,DeathKnight
64609428,Foguinhø,Toxic Behavior,benediction,us,alliance,false,Hunter
68586281,Minimin,Toxic Behavior,benediction,us,alliance,false,Warlock
68674923,Azuläo,Toxic Behavior,benediction,us,alliance,false,Shaman
60045524,Adalan,CORE B,faerlina,us,horde,false,Paladin
66521113,Agnara,CORE B,faerlina,us,horde,false,Warrior
46125929,Etrom,CORE B,faerlina,us,horde,false,Priest
67500272,Etrombr,CORE B,faerlina,us,horde,false,Priest
68092464,Hagnara,CORE B,faerlina,us,horde,false,Paladin
68137514,Hellenä,CORE B,faerlina,us,horde,false,Warlock
72327420,Isiis,CORE B,faerlina,us,horde,false,Shaman
75910438,Liliviotto,CORE B,faerlina,us,horde,false,Mage
67173889,Margit,CORE B,faerlina,us,horde,false,Warrior
68139801,Nicodêmos,CORE B,faerlina,us,horde,false,Warlock
67807683,Nyarlathötép,CORE B,faerlina,us,horde,false,Priest
68431726,Olddodgy,CORE B,faerlina,us,horde,false,DeathKnight
67466167,Poseïdon,CORE B,faerlina,us,horde,false,Paladin
76054934,Powershott,CORE B,faerlina,us,horde,false,Hunter
76401939,Pøseïdon,CORE B,faerlina,us,horde,false,Paladin
50476711,Sephero,CORE B,faerlina,us,horde,false,Shaman
69654791,Sepheró,CORE B,faerlina,us,horde,false,DeathKnight
74854543,Stormdodgy,CORE B,faerlina,us,horde,false,Shaman
75352001,Turzoc,CORE B,faerlina,us,horde,false,DeathKnight
65838869,Yorkee,CORE B,faerlina,us,horde,false,Druid
62462822,Bagnara,CORE B,faerlina,us,horde,false,Mage
74552445,Bufmycatmeow,CORE B,faerlina,us,horde,false,Druid
75703875,Churupim,CORE B,faerlina,us,horde,false,Paladin
72014737,Eumavaca,CORE B,faerlina,us,horde,false,Druid
75641847,Larápio,CORE B,faerlina,us,horde,false,Hunter
75776531,Lightstiri,CORE B,faerlina,us,horde,false,Priest
75664543,Líghtmaster,CORE B,faerlina,us,horde,false,Paladin
75723558,Maldresh,CORE B,faerlina,us,horde,false,DeathKnight
75641844,Mineirinhö,CORE B,faerlina,us,horde,false,Warrior
75641845,Pauliinha,CORE B,faerlina,us,horde,false,Priest
75641843,Resypala,CORE B,faerlina,us,horde,false,Paladin
74968752,Riserx,CORE B,faerlina,us,horde,false,Rogue
75552466,Yuulu,CORE B,faerlina,us,horde,false,DeathKnight
75691806,Ønniøn,CORE B,faerlina,us,horde,false,Shaman
69738908,Kifeiuras,CORE B,faerlina,us,horde,false,Rogue
76506163,Randompala,Teleton,faerlina,us,horde,false,Paladin
67819633,Shamandioca,CORE B,faerlina,us,horde,false,Shaman
67807682,Stooness,CORE B,faerlina,us,horde,false,Warrior
76082012,Bdodgy,CORE B,faerlina,us,horde,false,Warrior
76387634,Chiquitow,U P D A T I N G,faerlina,us,horde,false,Paladin
76389732,Darcrod,CORE B,faerlina,us,horde,false,DeathKnight
73197852,Desbinarize,CORE B,faerlina,us,horde,false,DeathKnight
68242602,Dmoknight,CORE B,faerlina,us,horde,false,DeathKnight
60911426,Feluriana,CORE B,faerlina,us,horde,false,Priest
62967562,Findecano,CORE B,faerlina,us,horde,false,Hunter
75787124,Futunka,CORE B,faerlina,us,horde,false,Druid
71249969,Kxenyboomy,CORE B,faerlina,us,horde,false,Druid
76115969,Llaper,CORE B,faerlina,us,horde,false,Rogue
74743697,Odlanor,CORE B,faerlina,us,horde,false,Mage
75741117,Paulinhä,CORE B,faerlina,us,horde,false,Druid
58596283,Pretinhaa,CORE B,faerlina,us,horde,false,Druid
76471742,Rumpyy,CORE B,faerlina,us,horde,false,Rogue
76471743,Vaeleas,CORE B,faerlina,us,horde,false,Priest
76450211,Varuk,CORE B,faerlina,us,horde,false,Warrior
75575151,Vyssenia,CORE B,faerlina,us,horde,false,Hunter
72867116,Allfa,U P D A T I N G,faerlina,us,horde,false,Druid
76396943,Birdfax,U P D A T I N G,faerlina,us,horde,false,Paladin
72778929,Brayt,U P D A T I N G,faerlina,us,horde,false,Paladin
68893086,Bronkonha,U P D A T I N G,faerlina,us,horde,false,Druid
75850950,Cxzjcasdawdf,U P D A T I N G,faerlina,us,horde,false,Warrior
76520554,Existwo,U P D A T I N G,faerlina,us,horde,false,Shaman
75820700,Harukawa,U P D A T I N G,faerlina,us,horde,false,Mage
76580672,Júggernaut,U P D A T I N G,faerlina,us,horde,false,Warrior
75664277,Kapriest,U P D A T I N G,faerlina,us,horde,false,Priest
76572260,Kuolemah,U P D A T I N G,faerlina,us,horde,false,Warlock
69887425,Lillydan,U P D A T I N G,faerlina,us,horde,false,Rogue
69170656,Maatkare,U P D A T I N G,faerlina,us,horde,false,Priest
69060944,Massakration,U P D A T I N G,faerlina,us,horde,false,Warlock
75923696,Onisciente,U P D A T I N G,faerlina,us,horde,false,Priest
74014516,Pagodeira,U P D A T I N G,faerlina,us,horde,false,Mage
75092962,Paulinha,U P D A T I N G,faerlina,us,horde,false,Priest
60451718,Raikiki,U P D A T I N G,faerlina,us,horde,false,Druid
76187623,Reckpls,U P D A T I N G,faerlina,us,horde,false,Warrior
69814477,Rectionoflay,U P D A T I N G,faerlina,us,horde,false,DeathKnight
72740665,Tazhh,U P D A T I N G,faerlina,us,horde,false,Priest
74578165,Tmaack,U P D A T I N G,faerlina,us,horde,false,Hunter
75819908,Troiaman,U P D A T I N G,faerlina,us,horde,false,DeathKnight
69055309,Tvze,U P D A T I N G,faerlina,us,horde,false,Hunter
67874594,Wisehorns,U P D A T I N G,faerlina,us,horde,false,Warrior
72581259,Baionetta,U P D A T I N G,faerlina,us,horde,false,Paladin
68115837,Beaviis,U P D A T I N G,faerlina,us,horde,false,Shaman
67189666,Bileethebull,U P D A T I N G,faerlina,us,horde,false,Druid
75896787,Bouxey,U P D A T I N G,faerlina,us,horde,false,Druid
70416519,Brønka,U P D A T I N G,faerlina,us,horde,false,Priest
74197580,Chiquitão,U P D A T I N G,faerlina,us,horde,false,Warlock
69216236,Egarota,U P D A T I N G,faerlina,us,horde,false,Hunter
68508547,Estabanada,U P D A T I N G,faerlina,us,horde,false,Paladin
71731873,Exisbr,U P D A T I N G,faerlina,us,horde,false,Priest
68194511,Funay,U P D A T I N G,faerlina,us,horde,false,Rogue
74868467,Harukakaribu,U P D A T I N G,faerlina,us,horde,false,Druid
69056764,Inynt,U P D A T I N G,faerlina,us,horde,false,Paladin
68115777,Kalangø,U P D A T I N G,faerlina,us,horde,false,Mage
73908776,Katuuaba,U P D A T I N G,faerlina,us,horde,false,Mage
75096786,Kryptoh,U P D A T I N G,faerlina,us,horde,false,DeathKnight
62133899,Malekii,U P D A T I N G,faerlina,us,horde,false,Warrior
72172468,Malove,U P D A T I N G,faerlina,us,horde,false,Warlock
74545851,Nilsinho,U P D A T I N G,faerlina,us,horde,false,Druid
75691804,Nomahara,U P D A T I N G,faerlina,us,horde,false,Druid
70699226,Rémix,U P D A T I N G,faerlina,us,horde,false,DeathKnight
72866437,Spellpierce,U P D A T I N G,faerlina,us,horde,false,Shaman
66776575,Stöp,U P D A T I N G,faerlina,us,horde,false,Hunter
68565368,Waterpls,U P D A T I N G,faerlina,us,horde,false,Mage
66715576,Zirbes,U P D A T I N G,faerlina,us,horde,false,Priest
73797090,Exisz,U P D A T I N G,faerlina,us,horde,false,Warlock
72677878,Firedevil,U P D A T I N G,faerlina,us,horde,false,Shaman
71978498,Ludypriest,U P D A T I N G,faerlina,us,horde,false,Priest
76447035,Pitbulboysam,U P D A T I N G,faerlina,us,horde,false,Warrior
76294351,Chiquitto,U P D A T I N G,faerlina,us,horde,false,Warrior
69479220,Kalanguim,U P D A T I N G,faerlina,us,horde,false,Warlock
76317393,Piratapitbul,U P D A T I N G,faerlina,us,horde,false,Shaman
70235727,Wrrlady,U P D A T I N G,faerlina,us,horde,false,DeathKnight
68893085,Hemmanuely,U P D A T I N G,faerlina,us,horde,false,Rogue
76128281,Ravenåh,U P D A T I N G,faerlina,us,horde,false,Rogue
64252329,Syfilus,U P D A T I N G,faerlina,us,horde,false,Shaman
76318245,Gingerming,U P D A T I N G,faerlina,us,horde,false,Shaman
48654449,Khandalftr,U P D A T I N G,faerlina,us,horde,false,Mage
76278972,Soulandeath,U P D A T I N G,faerlina,us,horde,false,Rogue
75026173,Vørg,U P D A T I N G,faerlina,us,horde,false,DeathKnight
76346608,Annihilan,Confia,faerlina,us,horde,false,Priest
76346607,Aruê,Confia,faerlina,us,horde,false,Warlock
76346602,Brilhilin,Confia,faerlina,us,horde,false,Priest
76346613,Comend,Confia,faerlina,us,horde,false,Druid
76346605,Defacement,Confia,faerlina,us,horde,false,Warlock
76346599,Drenkor,Confia,faerlina,us,horde,false,Hunter
76516615,Ebolaknight,Confia,faerlina,us,horde,false,DeathKnight
76346604,Franscisco,Confia,faerlina,us,horde,false,Paladin
76415273,Highdead,Confia,faerlina,us,horde,false,Hunter
76346609,Jubileuu,Confia,faerlina,us,horde,false,Shaman
76346603,Koichull,Confia,faerlina,us,horde,false,Warrior
76346601,Lobisome,Confia,faerlina,us,horde,false,Druid
68194300,Lukadim,Confia,faerlina,us,horde,false,Paladin
76346606,Marguerita,Confia,faerlina,us,horde,false,Druid
68194302,Moothreta,Confia,faerlina,us,horde,false,Druid
76322938,Naank,Confia,faerlina,us,horde,false,Shaman
76346611,Naiveelf,Confia,faerlina,us,horde,false,Mage
76328411,Noxtrip,Confia,faerlina,us,horde,false,Rogue
68270266,Näzgrim,Confia,faerlina,us,horde,false,DeathKnight
59079442,Scatola,Confia,faerlina,us,horde,false,Shaman
61617882,Striderjr,Confia,faerlina,us,horde,false,Priest
76326196,Warlockø,Confia,faerlina,us,horde,false,Warlock
69216235,Zeeøøn,Confia,faerlina,us,horde,false,Druid
76344469,Belatriix,Confia,faerlina,us,horde,false,DeathKnight
75598079,Chifrudø,Confia,faerlina,us,horde,false,DeathKnight
67220105,Luknife,Confia,faerlina,us,horde,false,Rogue
76571628,Maginha,Confia,faerlina,us,horde,false,Mage
76321053,Sabiá,Confia,faerlina,us,horde,false,Druid
76428316,Stormp,Confia,faerlina,us,horde,false,Paladin
76471780,Symonus,Confia,faerlina,us,horde,false,Paladin
76483374,Volthz,Confia,faerlina,us,horde,false,Druid
75171017,Biskuilete,Confia,faerlina,us,horde,false,Mage
76346610,Djÿn,Confia,faerlina,us,horde,false,Paladin
76312346,Elpatrorc,Confia,faerlina,us,horde,false,Warrior
76346600,Finissima,Confia,faerlina,us,horde,false,Warrior
76415271,Stormzh,Confia,faerlina,us,horde,false,Hunter
68299597,Ebolaknight,Confia,faerlina,us,horde,false,DeathKnight
76387583,Wasddots,Confia,faerlina,us,horde,false,Warlock
75337161,Clöd,Confia,faerlina,us,horde,false,Mage
76415272,Ghostzera,Confia,faerlina,us,horde,false,Mage
74835421,Utanas,Confia,faerlina,us,horde,false,Warlock
76323477,Barrao,Teleton,faerlina,us,horde,false,Druid
76346655,Colombiagold,Teleton,faerlina,us,horde,false,Paladin
76361408,Dipiroca,Teleton,faerlina,us,horde,false,Priest
76327129,Frozenrune,Teleton,faerlina,us,horde,false,DeathKnight
76327139,Marcterror,Teleton,faerlina,us,horde,false,Druid
76508542,Raiadö,Teleton,faerlina,us,horde,false,Shaman
76345739,Ruinter,Teleton,faerlina,us,horde,false,Hunter
76361403,Toxcizao,Teleton,faerlina,us,horde,false,DeathKnight
76327131,Vynigodx,Teleton,faerlina,us,horde,false,Mage
76331092,Ífood,Teleton,faerlina,us,horde,false,Paladin
76361399,Bløødseek,Teleton,faerlina,us,horde,false,Mage
76327141,Doutorjulau,Teleton,faerlina,us,horde,false,Hunter
76327130,Doøm,Teleton,faerlina,us,horde,false,DeathKnight
76327134,Fenriir,Teleton,faerlina,us,horde,false,Paladin
76327142,Frzkn,Teleton,faerlina,us,horde,false,DeathKnight
76345532,Itsmybest,Teleton,faerlina,us,horde,false,Paladin
76346654,Jeffãø,Teleton,faerlina,us,horde,false,Rogue
76327140,Lathanderr,Teleton,faerlina,us,horde,false,Paladin
76327144,Leitãøzaum,Teleton,faerlina,us,horde,false,Warrior
76346652,Malégno,Teleton,faerlina,us,horde,false,Warlock
75961139,Menyx,Teleton,faerlina,us,horde,false,Warlock
68642603,Nassinha,Teleton,faerlina,us,horde,false,Druid
67063856,Oldwarztwo,Teleton,faerlina,us,horde,false,Warrior
66911367,Seupalazin,Teleton,faerlina,us,horde,false,Paladin
67264054,Slipknøt,Teleton,faerlina,us,horde,false,Hunter
76100934,Sìk,Teleton,faerlina,us,horde,false,Warrior
76348857,Toxiczada,Teleton,faerlina,us,horde,false,Paladin
76345736,Acurandeira,Teleton,faerlina,us,horde,false,Paladin
76345737,Ainulindale,Teleton,faerlina,us,horde,false,Mage
76388615,Haxadruid,Teleton,faerlina,us,horde,false,Druid
76448401,Headshoter,Teleton,faerlina,us,horde,false,Hunter
76327132,Jeffão,Teleton,faerlina,us,horde,false,Priest
76327136,Lägertha,Teleton,faerlina,us,horde,false,Warrior
76361410,Meveron,Teleton,faerlina,us,horde,false,Paladin
76312975,Purehemp,Teleton,faerlina,us,horde,false,Shaman
76345530,Pøkas,Teleton,faerlina,us,horde,false,Mage
60087844,Shreed,Teleton,faerlina,us,horde,false,Rogue
76362370,Sresteban,Teleton,faerlina,us,horde,false,DeathKnight
76517035,Tartario,Teleton,faerlina,us,horde,false,DeathKnight
73140508,Valíthria,Teleton,faerlina,us,horde,false,Priest
76152442,Veliselock,Teleton,faerlina,us,horde,false,Warlock
76562876,Voetex,Teleton,faerlina,us,horde,false,Warlock
76345738,Vynlothos,Teleton,faerlina,us,horde,false,Druid
76461058,Afromu,Teleton,faerlina,us,horde,false,Mage
76403842,Anamineblox,Teleton,faerlina,us,horde,false,Rogue
76508543,Brabeza,Teleton,faerlina,us,horde,false,Warrior
76508540,Comiofenrir,Teleton,faerlina,us,horde,false,Priest
76361400,Fenrris,Teleton,faerlina,us,horde,false,Warrior
76568800,Gasparzinho,Teleton,faerlina,us,horde,false,Rogue
76568801,Gorpö,Teleton,faerlina,us,horde,false,Warlock
76389445,Haxíxe,Teleton,faerlina,us,horde,false,Mage
63150275,Hoofinator,Teleton,faerlina,us,horde,false,Druid
76494713,Ininaznob,Teleton,faerlina,us,horde,false,Mage
76568804,Kaiuz,Teleton,faerlina,us,horde,false,DeathKnight
76568803,Layøut,Teleton,faerlina,us,horde,false,DeathKnight
76361409,Leitãozaum,Teleton,faerlina,us,horde,false,DeathKnight
76568806,Luscaa,Teleton,faerlina,us,horde,false,Rogue
63713371,Mischz,Teleton,faerlina,us,horde,false,Shaman
76384911,Sbkinetic,Teleton,faerlina,us,horde,false,Warlock
76387348,Shanabis,Teleton,faerlina,us,horde,false,Shaman
52825405,Thanátos,Teleton,faerlina,us,horde,false,Mage
76568802,Togu,Teleton,faerlina,us,horde,false,DeathKnight
76331565,Vackos,Teleton,faerlina,us,horde,false,Paladin
42108392,Wíllferal,Teleton,faerlina,us,horde,false,Druid
76480225,Zebrasauce,Teleton,faerlina,us,horde,false,Warlock
76369554,Zeø,Teleton,faerlina,us,horde,false,Warrior
76568805,ßarrão,Teleton,faerlina,us,horde,false,Priest
68329680,Dkrøz,Teleton,faerlina,us,horde,false,DeathKnight
68620929,Kspersky,Teleton,faerlina,us,horde,false,Mage
60122360,Marrcox,Teleton,faerlina,us,horde,false,Paladin
76332257,Smokeshots,Teleton,faerlina,us,horde,false,Mage
76156510,Thornhelper,Teleton,faerlina,us,horde,false,Druid
61773907,Topheals,Teleton,faerlina,us,horde,false,Druid
60181812,Trainthornet,Teleton,faerlina,us,horde,false,Shaman
76358603,Tuskyna,Teleton,faerlina,us,horde,false,Rogue
76313957,Zebraface,Teleton,faerlina,us,horde,false,Warrior
76203394,Bartzera,Teleton,faerlina,us,horde,false,Shaman
76327145,Haxalock,Teleton,faerlina,us,horde,false,Warlock
68423104,Kaivs,Teleton,faerlina,us,horde,false,Paladin
76361407,Kaivss,Teleton,faerlina,us,horde,false,Rogue
76327133,Musamedusa,Teleton,faerlina,us,horde,false,DeathKnight
76306750,Nekrøn,Teleton,faerlina,us,horde,false,DeathKnight
57023033,Lockão,Teleton,faerlina,us,horde,false,Warlock
76361406,Naturezaa,Teleton,faerlina,us,horde,false,Druid
76361402,Ðøom,Teleton,faerlina,us,horde,false,Priest
76318504,Barrão,Teleton,faerlina,us,horde,false,DeathKnight
76346919,Bolsafamília,Teleton,faerlina,us,horde,false,Mage
76346653,Felipefeto,Teleton,faerlina,us,horde,false,Druid
76327143,Krakas,Teleton,faerlina,us,horde,false,Shaman
76346656,Linguada,Teleton,faerlina,us,horde,false,Priest
76494711,Miminho,Teleton,faerlina,us,horde,false,Paladin
76325696,Oldholy,Teleton,faerlina,us,horde,false,Paladin
75890108,Senzasoldi,Teleton,faerlina,us,horde,false,Druid
76327830,Omenmistico,Teleton,faerlina,us,horde,false,Shaman
76327137,Bolðø,Teleton,faerlina,us,horde,false,Druid
76313951,Latrëll,Teleton,faerlina,us,horde,false,Hunter
76382241,Newdeal,Teleton,faerlina,us,horde,false,Shaman
76373387,Stoner,Teleton,faerlina,us,horde,false,Druid
76508544,Mokhtar,Teleton,faerlina,us,horde,false,Rogue
76357235,Alariye,Teleton,faerlina,us,horde,false,Paladin
75756987,Arwenlight,Teleton,faerlina,us,horde,false,Paladin
71234917,Azzanore,Teleton,faerlina,us,horde,false,Warrior
75877412,Belchazzar,Teleton,faerlina,us,horde,false,Shaman
64347705,Bigheeals,Teleton,faerlina,us,horde,false,Priest
76311481,Brokeboys,Teleton,faerlina,us,horde,false,Paladin
